,date,away_team,away_odds_ml,home_team,home_odds_ml,year,exp_win_away,exp_win_home,exp_value_away,exp_value_home,result,bet,return,expected_return,prediction_correct,exp_win_away_recent,exp_win_home_recent,exp_value_away_recent,exp_value_home_recent,bet_recent,return_recent,expected_return_recent,exp_win_away_nn,exp_win_home_nn,exp_value_away_nn,exp_value_home_nn,bet_nn,return_nn,expected_return_nn,game_time,N,home_point_spread,home_odds_spread,away_point_spread,away_odds_spread
62,02-19-2022,Duquesne,850,St. Bonaventure,-1500,2021-22,0.038,0.9620000000000001,-0.639,0.0261,2,2.61,0.174,0.0681,,,,,,,,,,,,,,,,,,,,,
63,02-19-2022,Utah State,150,Boise State,-170,2021-22,0.282,0.7190000000000001,-0.295,0.1419,2,14.19,8.3471,2.0136,,,,,,,,,,,,,,,,,,,,,
64,02-19-2022,Florida State,900,Duke,-1600,2021-22,0.027999999999999997,0.973,-0.72,0.0338,2,3.38,0.2112,0.1142,,,,,,,,,,,,,,,,,,,,,
65,02-19-2022,Pennsylvania,105,Brown,-125,2021-22,0.376,0.627,-0.2292,0.1286,1,12.86,-12.86,1.6538,,,,,,,,,,,,,,,,,,,,,
66,02-19-2022,Texas A&M,150,Vanderbilt,-170,2021-22,0.344,0.6629999999999999,-0.14,0.053,2,5.3,3.1176,0.2809,,,,,,,,,,,,,,,,,,,,,
67,02-19-2022,Utah,-135,California,115,2021-22,0.491,0.503,-0.1453,0.0814,1,8.14,-8.14,0.6626,,,,,,,,,,,,,,,,,,,,,
68,02-19-2022,Drake,260,Loyola Chicago,-320,2021-22,0.214,0.794,-0.2296,0.0421,1,4.21,-4.21,0.1772,,,,,,,,,,,,,,,,,,,,,
69,02-19-2022,Rhode Island,-170,George Washington,150,2021-22,0.5710000000000001,0.434,-0.0931,0.085,2,8.5,12.75,0.7225,,,,,,,,,,,,,,,,,,,,,
70,02-19-2022,Eastern Washington,-185,Idaho,165,2021-22,0.599,0.408,-0.0772,0.0812,2,8.12,13.398,0.6593,,,,,,,,,,,,,,,,,,,,,
71,02-19-2022,UTSA,900,Louisiana Tech,-1600,2021-22,0.033,0.966,-0.67,0.0264,2,2.64,0.165,0.0697,,,,,,,,,,,,,,,,,,,,,
72,02-19-2022,Central Michigan,1400,Toledo,-4000,2021-22,0.019,0.982,-0.715,0.0065,2,0.65,0.0163,0.0042,,,,,,,,,,,,,,,,,,,,,
73,02-19-2022,Columbia,550,Dartmouth,-800,2021-22,0.091,0.9079999999999999,-0.4085,0.0215,2,2.15,0.2687,0.0462,,,,,,,,,,,,,,,,,,,,,
74,02-19-2022,Princeton,-115,Yale,-105,2021-22,0.401,0.596,-0.2503,0.1636,1,16.36,-16.36,2.6765,,,,,,,,,,,,,,,,,,,,,
75,02-19-2022,Charlotte,130,Marshall,-150,2021-22,0.402,0.595,-0.0754,-0.0083,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
76,02-19-2022,Rice,-110,Florida International,-110,2021-22,0.414,0.578,-0.2096,0.1035,2,10.35,9.4091,1.0712,,,,,,,,,,,,,,,,,,,,,
77,02-19-2022,James Madison,130,UNC Wilmington,-150,2021-22,0.307,0.6920000000000001,-0.2939,0.1533,1,15.33,-15.33,2.3501,,,,,,,,,,,,,,,,,,,,,
78,02-19-2022,Old Dominion,300,Western Kentucky,-360,2021-22,0.099,0.898,-0.604,0.1474,2,14.74,4.0944,2.1727,,,,,,,,,,,,,,,,,,,,,
79,02-19-2022,UIC,105,Robert Morris,-125,2021-22,0.373,0.621,-0.2354,0.1178,1,11.78,-11.78,1.3877,,,,,,,,,,,,,,,,,,,,,
80,02-19-2022,Cornell,170,Harvard,-190,2021-22,0.389,0.616,0.0503,-0.0598,2,5.03,-5.03,0.253,,,,,,,,,,,,,,,,,,,,,
81,02-19-2022,Georgia Tech,135,Pittsburgh,-155,2021-22,0.292,0.7070000000000001,-0.3138,0.1631,1,16.31,-16.31,2.6602,,,,,,,,,,,,,,,,,,,,,
82,02-19-2022,Pepperdine,260,Portland,-320,2021-22,0.10400000000000001,0.895,-0.6256,0.1747,2,17.47,5.4594,3.052,,,,,,,,,,,,,,,,,,,,,
83,02-19-2022,CSU Bakersfield,210,UC Davis,-250,2021-22,0.157,0.845,-0.5133,0.183,2,18.3,7.32,3.3489,,,,,,,,,,,,,,,,,,,,,
84,02-19-2022,UL Monroe,290,Lafayette,-350,2021-22,0.35,0.643,0.365,-0.1733,2,36.5,-36.5,13.3225,,,,,,,,,,,,,,,,,,,,,
85,02-19-2022,Northern Colorado,195,Weber State,-230,2021-22,0.209,0.785,-0.3835,0.1263,1,12.63,-12.63,1.5952,,,,,,,,,,,,,,,,,,,,,
86,02-19-2022,Sacramento State,165,Idaho State,-185,2021-22,0.314,0.693,-0.1679,0.0676,1,6.76,-6.76,0.457,,,,,,,,,,,,,,,,,,,,,
87,02-19-2022,DePaul,330,Seton Hall,-400,2021-22,0.157,0.845,-0.3249,0.0562,2,5.62,1.405,0.3158,,,,,,,,,,,,,,,,,,,,,
88,02-19-2022,Kansas,-200,West Virginia,175,2021-22,0.7709999999999999,0.23399999999999999,0.1565,-0.3565,1,15.65,7.825,2.4492,,,,,,,,,,,,,,,,,,,,,
89,02-19-2022,Colorado State,-200,UNLV,175,2021-22,0.626,0.3720000000000001,-0.061,0.023,2,2.3,4.025,0.0529,,,,,,,,,,,,,,,,,,,,,
90,02-19-2022,New Mexico State,115,Grand Canyon,-135,2021-22,0.514,0.494,0.1051,-0.1401,1,10.51,12.0865,1.1046,,,,,,,,,,,,,,,,,,,,,
91,02-19-2022,Oregon State,320,Arizona State,-400,2021-22,0.106,0.894,-0.5548,0.1175,2,11.75,2.9375,1.3806,,,,,,,,,,,,,,,,,,,,,
92,02-19-2022,Sam Houston,-250,UT Rio Grande Valley,210,2021-22,0.706,0.287,-0.0116,-0.1103,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
93,02-19-2022,Cal Poly,475,UC Riverside,-650,2021-22,0.105,0.895,-0.3963,0.0327,2,3.27,0.5031,0.1069,,,,,,,,,,,,,,,,,,,,,
94,02-19-2022,Santa Clara,1500,Gonzaga,-5000,2021-22,0.024,0.976,-0.616,-0.0045,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
95,02-19-2022,BYU,210,Saint Mary's,-250,2021-22,0.149,0.852,-0.5381,0.1928,2,19.28,7.7120000000000015,3.7172,,,,,,,,,,,,,,,,,,,,,
96,02-19-2022,San Diego State,-130,Fresno State,110,2021-22,0.494,0.514,-0.126,0.0794,1,7.94,-7.94,0.6304,,,,,,,,,,,,,,,,,,,,,
97,02-19-2022,Long Beach State,180,UC Santa Barbara,-210,2021-22,0.325,0.68,-0.09,0.0038,2,0.38,0.181,0.0014,,,,,,,,,,,,,,,,,,,,,
98,02-19-2022,Oregon,650,Arizona,-1000,2021-22,0.049,0.951,-0.6325,0.0461,2,4.61,0.461,0.2125,,,,,,,,,,,,,,,,,,,,,
99,02-19-2022,Colorado,130,Stanford,-150,2021-22,0.466,0.5329999999999999,0.0718,-0.1117,1,7.18,9.334,0.5155,,,,,,,,,,,,,,,,,,,,,
100,02-19-2022,Washington,1100,UCLA,-2500,2021-22,0.044000000000000004,0.956,-0.47200000000000003,-0.0058,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
101,02-19-2022,CSU Fullerton,-300,CSU Northridge,250,2021-22,0.713,0.29,-0.0493,0.015,1,1.5,-1.5,0.0225,,,,,,,,,,,,,,,,,,,,,
102,02-19-2022,Loyola Marymount,-105,Pacific,-115,2021-22,0.386,0.616,-0.2464,0.1517,2,15.17,13.1913,2.3013,,,,,,,,,,,,,,,,,,,,,
103,02-19-2022,UMBC,750,Vermont,-1300,2021-22,0.054000000000000006,0.9440000000000001,-0.541,0.0166,2,1.66,0.1277,0.0276,,,,,,,,,,,,,,,,,,,,,
104,02-19-2022,Holy Cross,750,Navy,-1200,2021-22,0.076,0.9259999999999999,-0.354,0.0032,1,0.32,-0.32,0.001,,,,,,,,,,,,,,,,,,,,,
105,02-19-2022,Fairleigh Dickinson,800,Bryant,-1400,2021-22,0.032,0.968,-0.7120000000000001,0.0371,2,3.71,0.265,0.1376,,,,,,,,,,,,,,,,,,,,,
106,02-19-2022,Central Connecticut,900,Wagner,-1600,2021-22,0.034,0.966,-0.66,0.0264,2,2.64,0.165,0.0697,,,,,,,,,,,,,,,,,,,,,
107,02-19-2022,Boston University,250,Colgate,-300,2021-22,0.243,0.757,-0.1495,0.0093,2,0.93,0.31,0.0086,,,,,,,,,,,,,,,,,,,,,
108,02-19-2022,High Point,115,Radford,-135,2021-22,0.47,0.531,0.0105,-0.0757,2,1.05,-1.05,0.011,,,,,,,,,,,,,,,,,,,,,
109,02-19-2022,Army,-170,American University,150,2021-22,0.7390000000000001,0.258,0.1737,-0.355,2,17.37,-17.37,3.0172,,,,,,,,,,,,,,,,,,,,,
110,02-19-2022,Morgan State,230,Howard,-270,2021-22,0.124,0.875,-0.5908,0.1991,2,19.91,7.3741,3.9641,,,,,,,,,,,,,,,,,,,,,
111,02-19-2022,Sacred Heart,200,Merrimack,-240,2021-22,0.171,0.8290000000000001,-0.48700000000000004,0.1744,2,17.44,7.2667,3.0415,,,,,,,,,,,,,,,,,,,,,
112,02-19-2022,Lafayette,100,Bucknell,-120,2021-22,0.503,0.485,0.006,-0.1108,2,0.6,-0.6,0.0036,,,,,,,,,,,,,,,,,,,,,
113,02-19-2022,Alabama State,185,Florida A&M,-215,2021-22,0.331,0.664,-0.0566,-0.0272,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
114,02-19-2022,Jackson State,180,Alcorn State,-210,2021-22,0.377,0.623,0.0556,-0.0803,2,5.56,-5.56,0.3091,,,,,,,,,,,,,,,,,,,,,
115,02-19-2022,Delaware State,700,North Carolina Central,-1200,2021-22,0.07200000000000001,0.9329999999999999,-0.424,0.0108,2,1.08,0.09,0.0117,,,,,,,,,,,,,,,,,,,,,
116,02-19-2022,Alabama A&M,160,Bethune-Cookman,-180,2021-22,0.317,0.679,-0.1758,0.0562,1,5.62,-5.62,0.3158,,,,,,,,,,,,,,,,,,,,,
117,02-19-2022,St. Francis BKN,100,St. Francis PA,-120,2021-22,0.4370000000000001,0.5579999999999999,-0.126,0.023,1,2.3,-2.3,0.0529,,,,,,,,,,,,,,,,,,,,,
118,02-19-2022,New Hampshire,100,Albany,-120,2021-22,0.353,0.653,-0.294,0.1972,2,19.72,16.4333,3.8888,,,,,,,,,,,,,,,,,,,,,
119,02-19-2022,Long Island University,100,Mount St. Mary's,-120,2021-22,0.319,0.68,-0.36200000000000004,0.2467,1,24.67,-24.67,6.0861,,,,,,,,,,,,,,,,,,,,,
120,02-19-2022,Norfolk State,-135,Coppin State,115,2021-22,0.6459999999999999,0.34700000000000003,0.1245,-0.254,1,12.45,9.2222,1.55,,,,,,,,,,,,,,,,,,,,,
121,02-19-2022,Houston Baptist,625,Nicholls,-950,2021-22,0.129,0.871,-0.0647,-0.0373,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
122,02-19-2022,Maryland-Eastern Shore,160,South Carolina State,-180,2021-22,0.387,0.612,0.0062,-0.048,2,0.62,-0.62,0.0038,,,,,,,,,,,,,,,,,,,,,
123,02-19-2022,Gardner-Webb,-125,Presbyterian,105,2021-22,0.7170000000000001,0.292,0.2906,-0.4014,1,29.06,23.248,8.4448,,,,,,,,,,,,,,,,,,,,,
124,02-19-2022,North Carolina A&T,270,Campbell,-330,2021-22,0.16399999999999998,0.831,-0.3932,0.0828,2,8.28,2.5091,0.6856,,,,,,,,,,,,,,,,,,,,,
125,02-19-2022,Winthrop,-135,UNC Asheville,115,2021-22,0.425,0.583,-0.2602,0.2534,1,25.34,-25.34,6.4212,,,,,,,,,,,,,,,,,,,,,
126,02-19-2022,Lipscomb,-125,North Alabama,105,2021-22,0.551,0.45,-0.0082,-0.0775,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
127,02-19-2022,Binghamton,240,UMass Lowell,-280,2021-22,0.23,0.774,-0.218,0.0504,1,5.04,-5.04,0.254,,,,,,,,,,,,,,,,,,,,,
128,02-19-2022,Florida Gulf Coast,-165,North Florida,145,2021-22,0.521,0.479,-0.1632,0.1735,2,17.35,25.1575,3.0102,,,,,,,,,,,,,,,,,,,,,
129,02-19-2022,McNeese,240,New Orleans,-280,2021-22,0.138,0.863,-0.5308,0.1712,2,17.12,6.1143,2.9309,,,,,,,,,,,,,,,,,,,,,
130,02-19-2022,SE Louisiana,-280,Incarnate Word,240,2021-22,0.8009999999999999,0.203,0.0871,-0.3098,2,8.71,-8.71,0.7586,,,,,,,,,,,,,,,,,,,,,
131,02-19-2022,Texas Southern,-550,Mississippi Valley State,425,2021-22,0.857,0.14,0.0128,-0.265,1,1.28,0.2327,0.0164,,,,,,,,,,,,,,,,,,,,,
132,02-19-2022,South Carolina Upstate,-200,Charleston Southern,165,2021-22,0.662,0.34,-0.006999999999999999,-0.099,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
133,02-19-2022,Hartford,140,Stony Brook,-160,2021-22,0.298,0.698,-0.2848,0.1342,2,13.42,8.3875,1.801,,,,,,,,,,,,,,,,,,,,,
134,02-19-2022,Northwestern State,260,Texas A&M-CC,-320,2021-22,0.327,0.679,0.1772,-0.1088,2,17.72,-17.72,3.14,,,,,,,,,,,,,,,,,,,,,
135,02-19-2022,Kennesaw State,230,Jacksonville,-270,2021-22,0.22899999999999998,0.772,-0.2443,0.0579,2,5.79,2.1444,0.3352,,,,,,,,,,,,,,,,,,,,,
136,02-19-2022,Grambling,310,Southern,-400,2021-22,0.10400000000000001,0.898,-0.5736,0.1225,1,12.25,-12.25,1.5006,,,,,,,,,,,,,,,,,,,,,
137,02-19-2022,Prairie View A&M,-280,Arkansas-Pine Bluff,240,2021-22,0.742,0.261,0.006999999999999999,-0.1126,1,0.7,0.25,0.0049,,,,,,,,,,,,,,,,,,,,,
138,02-19-2022,Hampton,750,Longwood,-1200,2021-22,0.048,0.953,-0.5920000000000001,0.0324,2,3.24,0.27,0.105,,,,,,,,,,,,,,,,,,,,,
139,02-19-2022,Stetson,750,Liberty,-1200,2021-22,0.052000000000000005,0.9470000000000001,-0.5579999999999999,0.0259,2,2.59,0.2158,0.0671,,,,,,,,,,,,,,,,,,,,,
140,02-19-2022,Eastern Kentucky,-180,Central Arkansas,160,2021-22,0.591,0.409,-0.0807,0.0634,2,6.34,10.144,0.402,,,,,,,,,,,,,,,,,,,,,
0,02-20-2022,Wright State,-125,Detroit Mercy,105,2021-22,0.5760000000000001,0.418,0.0368,-0.1431,2,3.68,-3.68,0.1354,,0.6559999999999999,0.337,0.1808,-0.3091,18.08,-18.08,3.2689,,,,,,,,,,,,,
1,02-20-2022,Michigan,135,Wisconsin,-155,2021-22,0.29,0.716,-0.3185,0.1779,2,17.79,11.4774,3.1648,,0.378,0.629,-0.1117,0.0348,3.48,11.4774,0.1211,,,,,,,,,,,,,
2,02-20-2022,Providence,-155,Butler,135,2021-22,0.7929999999999999,0.213,0.3046,-0.4995,1,30.46,19.6516,9.2781,,0.7390000000000001,0.27,0.2158,-0.3655,21.58,13.9226,4.657,,,,,,,,,,,,,
3,02-20-2022,Fairfield,525,Iona,-750,2021-22,0.083,0.92,-0.4813,0.0427,2,4.27,0.5693,0.1823,,0.111,0.8909999999999999,-0.3063,0.0098,0.98,0.5693,0.0096,,,,,,,,,,,,,
4,02-20-2022,Houston,-300,Wichita State,250,2021-22,0.82,0.181,0.0933,-0.3665,1,9.33,3.11,0.8705,,0.8140000000000001,0.187,0.0853,-0.3455,8.53,2.8433,0.7276,,,,,,,,,,,,,
5,02-20-2022,Missouri State,105,Northern Iowa,-125,2021-22,0.5479999999999999,0.451,0.1234,-0.1882,2,12.34,-12.34,1.5228,,0.586,0.417,0.2013,-0.2494,20.13,-20.13,4.0522,,,,,,,,,,,,,
6,02-20-2022,East Carolina,375,UCF,-475,2021-22,0.14,0.858,-0.335,0.0386,2,3.86,0.8126,0.149,,0.127,0.871,-0.3967,0.0544,5.44,0.8126,0.2959,,,,,,,,,,,,,
7,02-20-2022,Quinnipiac,200,Marist,-240,2021-22,0.174,0.8240000000000001,-0.478,0.1673,2,16.73,6.9708,2.7989,,0.168,0.8270000000000001,-0.496,0.1716,17.16,6.9708,2.9447,,,,,,,,,,,,,
8,02-20-2022,Saint Peter's,-130,Siena,110,2021-22,0.555,0.457,-0.0181,-0.0403,2,0.0,0.0,0.0,,0.535,0.478,-0.0535,0.0038,0.38,0.0,0.0014,,,,,,,,,,,,,
9,02-20-2022,Rider,135,Manhattan,-155,2021-22,0.274,0.726,-0.3561,0.1944,2,19.44,12.5419,3.7791,,0.376,0.619,-0.1164,0.0184,1.84,12.5419,0.0339,,,,,,,,,,,,,
10,02-20-2022,Purdue Fort Wayne,-175,Milwaukee,155,2021-22,0.636,0.364,-0.0006,-0.0718,1,0.0,0.0,0.0,,0.71,0.28800000000000003,0.1157,-0.2656,11.57,6.6114,1.3386,,,,,,,,,,,,,
11,02-20-2022,Temple,300,Cincinnati,-360,2021-22,0.197,0.8079999999999999,-0.212,0.0324,1,3.24,-3.24,0.105,,0.287,0.716,0.14800000000000002,-0.0851,14.8,44.4,2.1904,,,,,,,,,,,,,
12,02-20-2022,George Mason,-240,Fordham,200,2021-22,0.586,0.417,-0.1698,0.251,2,25.1,50.2,6.3001,,0.625,0.375,-0.1146,0.125,12.5,50.2,1.5625,,,,,,,,,,,,,
13,02-20-2022,Marquette,100,Creighton,-120,2021-22,0.476,0.518,-0.048,-0.0503,2,0.0,0.0,0.0,,0.505,0.489,0.01,-0.1035,1.0,-1.0,0.01,,,,,,,,,,,,,
14,02-20-2022,Northern Kentucky,175,Oakland,-200,2021-22,0.189,0.809,-0.4802,0.2135,1,21.35,-21.35,4.5582,,0.35700000000000004,0.637,-0.0183,-0.0445,0.0,0.0,0.0,,,,,,,,,,,,,
15,02-20-2022,Cleveland State,-450,Green Bay,370,2021-22,0.882,0.124,0.078,-0.4172,1,7.8,1.7333,0.6084,,0.8959999999999999,0.109,0.0951,-0.4877,9.51,2.1133,0.9044,,,,,,,,,,,,,
16,02-20-2022,Memphis,-150,SMU,130,2021-22,0.423,0.579,-0.295,0.3317,2,33.17,43.121,11.0025,,0.486,0.514,-0.19,0.1822,18.22,43.121,3.3197,,,,,,,,,,,,,
17,02-20-2022,New Mexico,-260,San Jos̩ State,220,2021-22,0.836,0.163,0.1575,-0.4784,2,15.75,-15.75,2.4806,,0.8759999999999999,0.124,0.2129,-0.6032,21.29,-21.29,4.5326,,,,,,,,,,,,,
18,02-20-2022,Rutgers,550,Purdue,-800,2021-22,0.066,0.933,-0.5710000000000001,0.0496,2,4.96,0.62,0.24600000000000002,,0.247,0.753,0.6055,-0.1529,60.55,-60.55,36.663000000000004,,,,,,,,,,,,,
21,02-20-2022,NJIT,-135,Maine,115,2021-22,0.733,0.266,0.276,-0.4281,2,27.6,-27.6,7.6176,,0.648,0.35,0.128,-0.2475,12.8,-12.8,1.6384,,,,,,,,,,,,,
22,02-20-2022,Lehigh,170,Loyola MD,-190,2021-22,0.214,0.784,-0.4222,0.1966,2,19.66,10.3474,3.8652,,0.241,0.754,-0.3493,0.1508,15.08,10.3474,2.2741,,,,,,,,,,,,,
23,02-20-2022,Stony Brook,125,Hartford,-145,2021-22,0.462,0.532,0.0395,-0.1011,2,3.95,-3.95,0.156,,0.392,0.603,-0.118,0.0189,1.89,2.7241,0.0357,,,,,,,,,,,,,
0,02-20-2022,Washington State,270,USC,-330,2021-22,0.33899999999999997,0.6659999999999999,0.2543,-0.1322,2,25.43,-25.43,6.4668,,0.335,0.672,0.2395,-0.1244,23.95,-23.95,5.7360000000000015,,,,,,,,,,,,,
1,02-20-2022,Mississippi State,-190,Missouri,170,2021-22,0.843,0.159,0.2867,-0.5707,1,28.67,15.0895,8.2197,,0.787,0.214,0.2012,-0.42222,20.12,10.5895,4.0481,,,,,,,,,,,,,
0,02-21-2022,UTEP,180,Middle Tennessee,-210,2021-22,0.19,0.8170000000000001,-0.468,0.206,2,20.6,9.8095,4.2436,,0.17,0.8370000000000001,-0.524,0.2356,23.56,9.8095,5.5507,,,,,,,,,,,,,
1,02-21-2022,Penn State,130,Maryland,-150,2021-22,0.327,0.669,-0.2479,0.115,2,11.5,7.6667,1.3225,,0.304,0.688,-0.3008,0.1467,14.67,7.6667,2.1521,,,,,,,,,,,,,
2,02-21-2022,Louisville,370,North Carolina,-450,2021-22,0.099,0.897,-0.5347,0.0963,2,9.63,2.14,0.9274,,0.098,0.899,-0.5394,0.0988,9.88,2.14,0.9761,,,,,,,,,,,,,
3,02-21-2022,Florida State,-115,Boston College,-105,2021-22,0.557,0.443,0.0413,-0.1351,2,4.13,-4.13,0.1706,,0.51,0.489,-0.0465,-0.0453,0.0,0.0,0.0,,,,,,,,,,,,,
4,02-21-2022,Georgia Tech,320,Syracuse,-380,2021-22,0.103,0.893,-0.5674,0.128,2,12.8,3.3684,1.6384,,0.092,0.905,-0.6136,0.1432,14.32,3.3684,2.0506,,,,,,,,,,,,,
5,02-21-2022,Indiana,240,Ohio State,-280,2021-22,0.198,0.8079999999999999,-0.3268,0.0966,2,9.66,3.45,0.9332,,0.141,0.863,-0.5206,0.1712,17.12,3.45,2.9309,,,,,,,,,,,,,
6,02-21-2022,Marshall,-260,Southern Miss,220,2021-22,0.722,0.274,-0.0003,-0.1232,1,0.0,0.0,0.0,,0.7190000000000001,0.275,-0.0045,-0.12,0.0,0.0,0.0,,,,,,,,,,,,,
7,02-21-2022,Southern Utah,-260,Northern Arizona,220,2021-22,0.777,0.223,0.0758,-0.2864,1,7.58,2.9154,0.5746,,0.792,0.207,0.0966,-0.3376,9.66,3.7154,0.9332,,,,,,,,,,,,,
8,02-21-2022,Indiana State,475,Drake,-650,2021-22,0.084,0.916,-0.517,0.0569,2,5.69,0.8754,0.3238,,0.066,0.934,-0.6205,0.0777,7.77,0.8754,0.6037,,,,,,,,,,,,,
9,02-21-2022,Loyola Chicago,-440,Illinois State,360,2021-22,0.795,0.211,-0.0243,-0.0294,1,0.0,0.0,0.0,,0.7879999999999999,0.219,-0.0329,0.0074,0.74,-0.0,0.0055,,,,,,,,,,,,,
10,02-21-2022,West Virginia,155,TCU,-175,2021-22,0.369,0.639,-0.0591,0.0041,2,0.41,0.2343,0.0017,,0.32299999999999995,0.684,-0.1764,0.0749,7.49,0.2343,0.561,,,,,,,,,,,,,
11,02-21-2022,Idaho State,700,Northern Colorado,-1100,2021-22,0.055,0.946,-0.56,0.032,2,3.2,0.2909,0.1024,,0.095,0.907,-0.24,-0.0105,0.0,0.0,0.0,,,,,,,,,,,,,
12,02-21-2022,Evansville,320,Valparaiso,-380,2021-22,0.095,0.902,-0.601,0.1394,2,13.94,3.6684,1.9432,,0.114,0.883,-0.5212,0.1154,11.54,3.6684,1.3317,,,,,,,,,,,,,
13,02-21-2022,The Citadel,250,Samford,-300,2021-22,0.302,0.696,0.057,-0.07200000000000001,2,5.7,-5.7,0.3249,,0.245,0.754,-0.1425,0.0053,0.53,1.9,0.0028,,,,,,,,,,,,,
14,02-21-2022,Eastern Illinois,310,SIU Edwardsville,-400,2021-22,0.051,0.95,-0.7909,0.1875,2,18.75,4.6875,3.5156,,0.14400000000000002,0.858,-0.4096,0.0725,7.25,4.6875,0.5256,,,,,,,,,,,,,
15,02-21-2022,Baylor,-210,Oklahoma State,180,2021-22,0.6579999999999999,0.339,-0.0287,-0.0508,1,0.0,0.0,0.0,,0.631,0.368,-0.0685,0.0304,3.04,-0.0,0.0924,,,,,,,,,,,,,
16,02-21-2022,Arizona State,750,UCLA,-1200,2021-22,0.036000000000000004,0.964,-0.6940000000000001,0.0443,2,4.43,0.3692,0.1962,,0.102,0.8959999999999999,-0.133,-0.0293,0.0,0.0,0.0,,,,,,,,,,,,,
17,02-21-2022,San Francisco,-1100,Pacific,700,2021-22,0.928,0.07200000000000001,0.0124,-0.424,1,1.24,0.1127,0.0154,,0.921,0.078,0.0047,-0.376,0.47,0.0427,0.0022,,,,,,,,,,,,,
19,02-21-2022,American University,1200,Colgate,-3000,2021-22,0.031,0.969,-0.597,0.0013,2,0.13,0.0043,0.0002,,0.025,0.975,-0.675,0.0075,0.75,0.0043,0.0056,,,,,,,,,,,,,
20,02-21-2022,Coppin State,290,Howard,-350,2021-22,0.139,0.858,-0.4579,0.1031,1,10.31,-10.31,1.063,,0.202,0.7959999999999999,-0.2122,0.0234,2.34,-10.31,0.0548,,,,,,,,,,,,,
21,02-21-2022,Holy Cross,220,Lafayette,-260,2021-22,0.215,0.784,-0.312,0.0855,2,8.55,3.2885,0.731,,0.298,0.6970000000000001,-0.0464,-0.0349,0.0,0.0,0.0,,,,,,,,,,,,,
22,02-21-2022,Norfolk State,-210,Morgan State,180,2021-22,0.8059999999999999,0.191,0.1898,-0.4652,2,18.98,-18.98,3.6024,,0.7859999999999999,0.213,0.1603,-0.4036,16.03,-16.03,2.5696,,,,,,,,,,,,,
23,02-21-2022,Alabama A&M,235,Florida A&M,-275,2021-22,0.265,0.7240000000000001,-0.1122,-0.0127,1,0.0,0.0,0.0,,0.257,0.73,-0.1391,-0.0045,0.0,0.0,0.0,,,,,,,,,,,,,
24,02-21-2022,Maryland-Eastern Shore,185,North Carolina Central,-225,2021-22,0.302,0.703,-0.1393,0.0154,1,1.54,-1.54,0.0237,,0.266,0.7390000000000001,-0.2419,0.0674,6.74,-1.54,0.4543,,,,,,,,,,,,,
25,02-21-2022,Delaware State,400,South Carolina State,-500,2021-22,0.106,0.8959999999999999,-0.47,0.0752,2,7.52,1.504,0.5655,,0.147,0.856,-0.265,0.0272,2.72,1.504,0.07400000000000001,,,,,,,,,,,,,
26,02-21-2022,Liberty,-700,Central Arkansas,500,2021-22,0.918,0.079,0.0491,-0.526,1,4.91,0.7014,0.2411,,0.872,0.125,-0.0034,-0.25,0.0,0.0,0.0,,,,,,,,,,,,,
27,02-21-2022,Texas Southern,-410,Arkansas-Pine Bluff,330,2021-22,0.871,0.132,0.0834,-0.4324,1,8.34,2.0341,0.6956,,0.877,0.126,0.0909,-0.4582,9.09,2.2171,0.8263,,,,,,,,,,,,,
28,02-21-2022,Prairie View A&M,-360,Mississippi Valley State,300,2021-22,0.682,0.311,-0.1286,0.244,1,24.4,-24.4,5.9536,,0.7170000000000001,0.276,-0.0838,0.104,10.4,-24.4,1.0816,,,,,,,,,,,,,
29,02-21-2022,Alabama State,110,Bethune-Cookman,-130,2021-22,0.489,0.514,0.0269,-0.0906,1,2.69,2.9589999999999996,0.0724,,0.468,0.5329999999999999,-0.0172,-0.057,0.0,0.0,0.0,,,,,,,,,,,,,
0,02-23-2022,Bucknell,205,Army,-255,2021-22,0.149,0.848,-0.5455,0.1805,2,18.05,7.0784,3.258,,0.267,0.73,-0.1856,0.0163,1.63,0.6392,0.0266,0.168,0.8440000000000001,-0.4876,0.175,17.5,6.8627,3.0625,,,,,,
1,02-23-2022,Creighton,180,St. John's,-220,2021-22,0.268,0.73,-0.2496,0.0618,1,6.18,-6.18,0.3819,,0.212,0.785,-0.4064,0.1418,14.18,-14.18,2.0107,0.272,0.713,-0.2384,0.0371,3.71,-3.71,0.1376,,,,,,
2,02-23-2022,Mississippi State,-134,South Carolina,112,2021-22,0.612,0.39399999999999996,0.0687,-0.1647,2,6.87,-6.87,0.472,,0.431,0.573,-0.2474,0.2148,21.48,24.0576,4.6139,0.603,0.392,0.053,-0.16899999999999998,5.3,-5.3,0.2809,,,,,,
